"Plant_id";"Plant_sp";"Plot";"Month";"X";"Y";"Plant_sp_complete"
"482";"HHAL";"A";4;"721892.337";"4099218.232";"Halimium_halimifolium"
"483";"HHAL";"A";4;"721889.293";"4099218.601";"Halimium_halimifolium"
"484";"HHAL";"A";4;"721891.658";"4099220.353";"Halimium_halimifolium"
"484";"HHAL";"A";3;"721891.658";"4099220.353";"Halimium_halimifolium"
"485";"HHAL";"A";4;"721890.054";"4099225.948";"Halimium_halimifolium"
"486";"HHAL";"B";3;"721876.549";"4099078.829";"Halimium_halimifolium"
"486";"HHAL";"B";4;"721876.549";"4099078.829";"Halimium_halimifolium"
"487";"HHAL";"B";4;"721874.97";"4099084.133";"Halimium_halimifolium"
"488";"HHAL";"B";3;"721872.88";"4099078.237";"Halimium_halimifolium"
"488";"HHAL";"B";4;"721872.88";"4099078.237";"Halimium_halimifolium"
"488";"HHAL";"B";2;"721872.88";"4099078.237";"Halimium_halimifolium"
"489";"HHAL";"B";3;"721867.278";"4099073.846";"Halimium_halimifolium"
"489";"HHAL";"B";4;"721867.278";"4099073.846";"Halimium_halimifolium"
"49";"ROFF";"D";1;"721787.256";"4098630.59";"Rosmarinus_officinalis"
"49";"ROFF";"D";2;"721787.256";"4098630.59";"Rosmarinus_officinalis"
"490";"HHAL";"B";4;"721870.865";"4099076.881";"Halimium_halimifolium"
"491";"HHAL";"B";4;"721868.085";"4099096.129";"Halimium_halimifolium"
"492";"HHAL";"B";4;"721863.264";"4099093.923";"Halimium_halimifolium"
"493";"HHAL";"B";3;"721869.416";"4099093.679";"Halimium_halimifolium"
"493";"HHAL";"B";4;"721869.416";"4099093.679";"Halimium_halimifolium"
"494";"HHAL";"B";4;"721869.187";"4099088.321";"Halimium_halimifolium"
"494";"HHAL";"B";3;"721869.187";"4099088.321";"Halimium_halimifolium"
"495";"HHAL";"B";4;"721873.983";"4099092.246";"Halimium_halimifolium"
"495";"HHAL";"B";3;"721873.983";"4099092.246";"Halimium_halimifolium"
"496";"HHAL";"B";3;"721859.339";"4099077.974";"Halimium_halimifolium"
"496";"HHAL";"B";4;"721859.339";"4099077.974";"Halimium_halimifolium"
"496";"HHAL";"B";2;"721859.339";"4099077.974";"Halimium_halimifolium"
"497";"HHAL";"B";3;"721862.852";"4099079.504";"Halimium_halimifolium"
"497";"HHAL";"B";4;"721862.852";"4099079.504";"Halimium_halimifolium"
"498";"HHAL";"B";4;"721863.173";"4099084.42";"Halimium_halimifolium"
"498";"HHAL";"B";3;"721863.173";"4099084.42";"Halimium_halimifolium"
"499";"HHAL";"B";4;"721856.563";"4099085.599";"Halimium_halimifolium"
"5";"UPAR";"A";1;"721883.381";"4099213.458";"Ulex_parviflorus"
"50";"ROFF";"D";1;"721793.3";"4098625.574";"Rosmarinus_officinalis"
"500";"HHAL";"B";4;"721865.051";"4099085.072";"Halimium_halimifolium"
"500";"HHAL";"B";3;"721865.051";"4099085.072";"Halimium_halimifolium"
"501";"HHAL";"C";4;"721816.419";"4098793.626";"Halimium_halimifolium"
"501";"HHAL";"C";3;"721816.419";"4098793.626";"Halimium_halimifolium"
"502";"HHAL";"C";3;"721810.563";"4098796.474";"Halimium_halimifolium"
"502";"HHAL";"C";4;"721810.563";"4098796.474";"Halimium_halimifolium"
"503";"HHAL";"C";4;"721807.2";"4098796.577";"Halimium_halimifolium"
"503";"HHAL";"C";3;"721807.2";"4098796.577";"Halimium_halimifolium"
"504";"HHAL";"C";4;"721803.543";"4098789.033";"Halimium_halimifolium"
"504";"HHAL";"C";3;"721803.543";"4098789.033";"Halimium_halimifolium"
"505";"HHAL";"C";3;"721804.243";"4098793.902";"Halimium_halimifolium"
"505";"HHAL";"C";4;"721804.243";"4098793.902";"Halimium_halimifolium"
"506";"HHAL";"C";3;"721826.031";"4098798.266";"Halimium_halimifolium"
"506";"HHAL";"C";4;"721826.031";"4098798.266";"Halimium_halimifolium"
"507";"HHAL";"C";3;"721814.072";"4098786.527";"Halimium_halimifolium"
"507";"HHAL";"C";4;"721814.072";"4098786.527";"Halimium_halimifolium"
"509";"HHAL";"C";3;"721819.628";"4098780.816";"Halimium_halimifolium"
"509";"HHAL";"C";4;"721819.628";"4098780.816";"Halimium_halimifolium"
"51";"ROFF";"D";1;"721797.62";"4098620.645";"Rosmarinus_officinalis"
"51";"ROFF";"D";2;"721797.62";"4098620.645";"Rosmarinus_officinalis"
"510";"HHAL";"C";4;"721811.984";"4098783.159";"Halimium_halimifolium"
"510";"HHAL";"C";3;"721811.984";"4098783.159";"Halimium_halimifolium"
"511";"HHAL";"C";3;"721823.7";"4098792.899";"Halimium_halimifolium"
"511";"HHAL";"C";4;"721823.7";"4098792.899";"Halimium_halimifolium"
"512";"HHAL";"C";3;"721813.699";"4098790.503";"Halimium_halimifolium"
"512";"HHAL";"C";4;"721813.699";"4098790.503";"Halimium_halimifolium"
"513";"HHAL";"C";3;"721818.15";"4098789.864";"Halimium_halimifolium"
"513";"HHAL";"C";4;"721818.15";"4098789.864";"Halimium_halimifolium"
"513";"HHAL";"C";2;"721818.15";"4098789.864";"Halimium_halimifolium"
"514";"HHAL";"C";4;"721827.74";"4098788.095";"Halimium_halimifolium"
"515";"HHAL";"C";4;"721822.511";"4098783.211";"Halimium_halimifolium"
"515";"HHAL";"C";3;"721822.511";"4098783.211";"Halimium_halimifolium"
"515";"HHAL";"C";2;"721822.511";"4098783.211";"Halimium_halimifolium"
"516";"HHAL";"D";3;"721792.046";"4098632.334";"Halimium_halimifolium"
"517";"HHAL";"D";3;"721777.814";"4098629.544";"Halimium_halimifolium"
"517";"HHAL";"D";4;"721777.814";"4098629.544";"Halimium_halimifolium"
"518";"HHAL";"D";4;"721782.648";"4098629.599";"Halimium_halimifolium"
"518";"HHAL";"D";3;"721782.648";"4098629.599";"Halimium_halimifolium"
"519";"HHAL";"D";3;"721774.776";"4098625.06";"Halimium_halimifolium"
"519";"HHAL";"D";4;"721774.776";"4098625.06";"Halimium_halimifolium"
"52";"ROFF";"D";1;"721781.632";"4098614.604";"Rosmarinus_officinalis"
"520";"HHAL";"D";3;"721787.027";"4098629.916";"Halimium_halimifolium"
"520";"HHAL";"D";4;"721787.027";"4098629.916";"Halimium_halimifolium"
"521";"HHAL";"D";3;"721799.655";"4098619.241";"Halimium_halimifolium"
"521";"HHAL";"D";4;"721799.655";"4098619.241";"Halimium_halimifolium"
"522";"HHAL";"D";4;"721791.043";"4098620.828";"Halimium_halimifolium"
"522";"HHAL";"D";3;"721791.043";"4098620.828";"Halimium_halimifolium"
"523";"HHAL";"D";3;"721794.756";"4098616.483";"Halimium_halimifolium"
"523";"HHAL";"D";4;"721794.756";"4098616.483";"Halimium_halimifolium"
"524";"HHAL";"D";3;"721788.747";"4098624.497";"Halimium_halimifolium"
"524";"HHAL";"D";4;"721788.747";"4098624.497";"Halimium_halimifolium"
"524";"HHAL";"D";2;"721788.747";"4098624.497";"Halimium_halimifolium"
"525";"HHAL";"D";4;"721798.967";"4098614.016";"Halimium_halimifolium"
"525";"HHAL";"D";3;"721798.967";"4098614.016";"Halimium_halimifolium"
"526";"HHAL";"D";3;"721788.193";"4098617.435";"Halimium_halimifolium"
"526";"HHAL";"D";4;"721788.193";"4098617.435";"Halimium_halimifolium"
"527";"HHAL";"D";4;"721787.098";"4098611.956";"Halimium_halimifolium"
"527";"HHAL";"D";3;"721787.098";"4098611.956";"Halimium_halimifolium"
"528";"HHAL";"D";4;"721784.74";"4098621.035";"Halimium_halimifolium"
"528";"HHAL";"D";3;"721784.74";"4098621.035";"Halimium_halimifolium"
"529";"HHAL";"D";3;"721791.701";"4098614.085";"Halimium_halimifolium"
"529";"HHAL";"D";4;"721791.701";"4098614.085";"Halimium_halimifolium"
"53";"ROFF";"D";1;"721781.752";"4098604.155";"Rosmarinus_officinalis"
"530";"HHAL";"D";3;"721780.987";"4098615.489";"Halimium_halimifolium"
"530";"HHAL";"D";4;"721780.987";"4098615.489";"Halimium_halimifolium"
"533";"HHAL";"E";4;"721718.629";"4098334.807";"Halimium_halimifolium"
"533";"HHAL";"E";3;"721718.629";"4098334.807";"Halimium_halimifolium"
"534";"HHAL";"E";3;"721722.013";"4098339.526";"Halimium_halimifolium"
"534";"HHAL";"E";4;"721722.013";"4098339.526";"Halimium_halimifolium"
"535";"HHAL";"E";4;"721717.684";"4098339.158";"Halimium_halimifolium"
"535";"HHAL";"E";3;"721717.684";"4098339.158";"Halimium_halimifolium"
"535";"HHAL";"F";4;"721717.684";"4098339.158";"Halimium_halimifolium"
"536";"HHAL";"E";4;"721734.573";"4098334.542";"Halimium_halimifolium"
"536";"HHAL";"E";3;"721734.573";"4098334.542";"Halimium_halimifolium"
"537";"HHAL";"E";3;"721735.608";"4098344.725";"Halimium_halimifolium"
"537";"HHAL";"E";4;"721735.608";"4098344.725";"Halimium_halimifolium"
"537";"HHAL";"F";4;"721735.608";"4098344.725";"Halimium_halimifolium"
"538";"HHAL";"E";4;"721730.049";"4098328.771";"Halimium_halimifolium"
"538";"HHAL";"E";3;"721730.049";"4098328.771";"Halimium_halimifolium"
"539";"HHAL";"E";3;"721724.662";"4098333.137";"Halimium_halimifolium"
"539";"HHAL";"E";4;"721724.662";"4098333.137";"Halimium_halimifolium"
"539";"HHAL";"F";4;"721724.662";"4098333.137";"Halimium_halimifolium"
"54";"ROFF";"D";2;"721773.961";"4098617.34";"Rosmarinus_officinalis"
"54";"ROFF";"D";1;"721773.961";"4098617.34";"Rosmarinus_officinalis"
"540";"HHAL";"E";3;"721735.524";"4098329.253";"Halimium_halimifolium"
"540";"HHAL";"E";4;"721735.524";"4098329.253";"Halimium_halimifolium"
"540";"HHAL";"F";4;"721735.524";"4098329.253";"Halimium_halimifolium"
"541";"HHAL";"E";4;"721726.949";"4098341.839";"Halimium_halimifolium"
"541";"HHAL";"E";3;"721726.949";"4098341.839";"Halimium_halimifolium"
"541";"HHAL";"F";4;"721726.949";"4098341.839";"Halimium_halimifolium"
"542";"HHAL";"E";4;"721727.028";"4098349.686";"Halimium_halimifolium"
"542";"HHAL";"F";4;"721727.028";"4098349.686";"Halimium_halimifolium"
"542";"HHAL";"E";3;"721727.028";"4098349.686";"Halimium_halimifolium"
"543";"HHAL";"E";3;"721721.942";"4098350.289";"Halimium_halimifolium"
"543";"HHAL";"E";4;"721721.942";"4098350.289";"Halimium_halimifolium"
"545";"HHAL";"E";4;"721720.365";"4098346.027";"Halimium_halimifolium"
"545";"HHAL";"F";4;"721720.365";"4098346.027";"Halimium_halimifolium"
"545";"HHAL";"E";3;"721720.365";"4098346.027";"Halimium_halimifolium"
"546";"HHAL";"F";4;"721723.7";"4098179.805";"Halimium_halimifolium"
"546";"HHAL";"F";3;"721723.7";"4098179.805";"Halimium_halimifolium"
"548";"HHAL";"F";4;"721715.191";"4098193.54";"Halimium_halimifolium"
"548";"HHAL";"F";3;"721715.191";"4098193.54";"Halimium_halimifolium"
"549";"HHAL";"F";4;"721710.418";"4098191.569";"Halimium_halimifolium"
"549";"HHAL";"F";3;"721710.418";"4098191.569";"Halimium_halimifolium"
"55";"ROFF";"D";1;"721797.27";"4098624.649";"Rosmarinus_officinalis"
"55";"ROFF";"D";2;"721797.27";"4098624.649";"Rosmarinus_officinalis"
"550";"HHAL";"F";4;"721716.988";"4098188.841";"Halimium_halimifolium"
"550";"HHAL";"F";3;"721716.988";"4098188.841";"Halimium_halimifolium"
"551";"HHAL";"F";3;"721716.493";"4098180.311";"Halimium_halimifolium"
"551";"HHAL";"F";4;"721716.493";"4098180.311";"Halimium_halimifolium"
"552";"HHAL";"F";3;"721709.605";"4098182.591";"Halimium_halimifolium"
"552";"HHAL";"F";4;"721709.605";"4098182.591";"Halimium_halimifolium"
"553";"HHAL";"F";4;"721725.951";"4098180.133";"Halimium_halimifolium"
"554";"HHAL";"F";4;"721727.747";"4098175.194";"Halimium_halimifolium"
"554";"HHAL";"F";3;"721727.747";"4098175.194";"Halimium_halimifolium"
"555";"HHAL";"F";4;"721716.551";"4098175.443";"Halimium_halimifolium"
"556";"HHAL";"F";4;"721725.464";"4098186.037";"Halimium_halimifolium"
"556";"HHAL";"F";3;"721725.464";"4098186.037";"Halimium_halimifolium"
"557";"HHAL";"F";4;"721728.181";"4098188.87";"Halimium_halimifolium"
"557";"HHAL";"F";3;"721728.181";"4098188.87";"Halimium_halimifolium"
"558";"HHAL";"F";4;"721719.403";"4098183.454";"Halimium_halimifolium"
"559";"HHAL";"F";3;"721731.505";"4098182.799";"Halimium_halimifolium"
"559";"HHAL";"F";4;"721731.505";"4098182.799";"Halimium_halimifolium"
"56";"ROFF";"D";2;"721787.008";"4098626.279";"Rosmarinus_officinalis"
"56";"ROFF";"D";1;"721787.008";"4098626.279";"Rosmarinus_officinalis"
"560";"HHAL";"F";4;"721723.742";"4098190.313";"Halimium_halimifolium"
"560";"HHAL";"F";3;"721723.742";"4098190.313";"Halimium_halimifolium"
"561";"CLIB";"F";3;"721724.901";"4098174.691";"Cistus_libanotis"
"562";"CLIB";"F";3;"721728.222";"4098179.247";"Cistus_libanotis"
"564";"CLIB";"F";3;"721727.441";"4098190.911";"Cistus_libanotis"
"565";"CLIB";"F";3;"721711.87";"4098195.293";"Cistus_libanotis"
"565";"CLIB";"F";2;"721711.87";"4098195.293";"Cistus_libanotis"
"566";"TMAS";"A";3;"721878.029";"4099215.165";"Thymus_mastichina"
"566";"TMAS";"A";4;"721878.029";"4099215.165";"Thymus_mastichina"
"567";"TMAS";"A";4;"721879.318";"4099214.008";"Thymus_mastichina"
"568";"TMAS";"A";3;"721877.055";"4099208.895";"Thymus_mastichina"
"568";"TMAS";"A";4;"721877.055";"4099208.895";"Thymus_mastichina"
"569";"TMAS";"A";4;"721877.734";"4099208.05";"Thymus_mastichina"
"569";"TMAS";"A";3;"721877.734";"4099208.05";"Thymus_mastichina"
"570";"TMAS";"A";4;"721884.573";"4099202.019";"Thymus_mastichina"
"570";"TMAS";"A";3;"721884.573";"4099202.019";"Thymus_mastichina"
"571";"TMAS";"A";4;"721894.194";"4099216.962";"Thymus_mastichina"
"571";"TMAS";"A";3;"721894.194";"4099216.962";"Thymus_mastichina"
"572";"TMAS";"A";4;"721888.33";"4099203.62";"Thymus_mastichina"
"572";"TMAS";"A";3;"721888.33";"4099203.62";"Thymus_mastichina"
"572_1";"TMAS";"A";4;"721888.566";"4099203.163";"Thymus_mastichina"
"572_1";"TMAS";"A";3;"721888.566";"4099203.163";"Thymus_mastichina"
"573";"TMAS";"A";4;"721871.4";"4099215.241";"Thymus_mastichina"
"574";"TMAS";"A";4;"721889.787";"4099200.237";"Thymus_mastichina"
"574";"TMAS";"A";3;"721889.787";"4099200.237";"Thymus_mastichina"
"575";"TMAS";"A";4;"721878.529";"4099209.614";"Thymus_mastichina"
"575";"TMAS";"A";3;"721878.529";"4099209.614";"Thymus_mastichina"
"576";"TMAS";"B";4;"721862.833";"4099088.24";"Thymus_mastichina"
"576";"TMAS";"B";3;"721862.833";"4099088.24";"Thymus_mastichina"
"577";"TMAS";"B";3;"721859.414";"4099090.907";"Thymus_mastichina"
"577";"TMAS";"B";4;"721859.414";"4099090.907";"Thymus_mastichina"
"578";"TMAS";"B";4;"721870.444";"4099092.881";"Thymus_mastichina"
"579";"TMAS";"B";4;"721862.838";"4099096.124";"Thymus_mastichina"
"579";"TMAS";"B";3;"721862.838";"4099096.124";"Thymus_mastichina"
"58";"ROFF";"D";1;"721786.077";"4098618.03";"Rosmarinus_officinalis"
"580";"TMAS";"B";4;"721871.006";"4099096.756";"Thymus_mastichina"
"580";"TMAS";"B";3;"721871.006";"4099096.756";"Thymus_mastichina"
"581";"TMAS";"B";4;"721858.592";"4099083.269";"Thymus_mastichina"
"581";"TMAS";"B";3;"721858.592";"4099083.269";"Thymus_mastichina"
"582";"TMAS";"B";4;"721857.687";"4099083.878";"Thymus_mastichina"
"582";"TMAS";"B";3;"721857.687";"4099083.878";"Thymus_mastichina"
"583";"TMAS";"B";4;"721863.449";"4099097.955";"Thymus_mastichina"
"583";"TMAS";"B";3;"721863.449";"4099097.955";"Thymus_mastichina"
"584";"TMAS";"B";4;"721862.951";"4099094.366";"Thymus_mastichina"
"585";"TMAS";"B";3;"721870.145";"4099098.802";"Thymus_mastichina"
"585";"TMAS";"B";4;"721870.145";"4099098.802";"Thymus_mastichina"
"586";"TMAS";"C";4;"721804.41";"4098783.753";"Thymus_mastichina"
"587";"TMAS";"C";3;"721804.932";"4098784.968";"Thymus_mastichina"
"587";"TMAS";"C";4;"721804.932";"4098784.968";"Thymus_mastichina"
"588";"TMAS";"C";4;"721810.762";"4098786.423";"Thymus_mastichina"
"588";"TMAS";"C";3;"721810.762";"4098786.423";"Thymus_mastichina"
"589";"TMAS";"C";4;"721808.793";"4098788.819";"Thymus_mastichina"
"590";"TMAS";"C";4;"721813.488";"4098780.38";"Thymus_mastichina"
"591";"TMAS";"D";4;"721785.172";"4098627.951";"Thymus_mastichina"
"592";"TMAS";"D";3;"721781.959";"4098618.399";"Thymus_mastichina"
"592";"TMAS";"D";4;"721781.959";"4098618.399";"Thymus_mastichina"
"593";"TMAS";"D";4;"721782.947";"4098618.244";"Thymus_mastichina"
"593";"TMAS";"D";3;"721782.947";"4098618.244";"Thymus_mastichina"
"594";"TMAS";"D";3;"721785.619";"4098617.035";"Thymus_mastichina"
"594";"TMAS";"D";4;"721785.619";"4098617.035";"Thymus_mastichina"
"595";"TMAS";"D";4;"721786.364";"4098619.842";"Thymus_mastichina"
"596";"TMAS";"D";4;"721788.858";"4098617.556";"Thymus_mastichina"
"597";"TMAS";"D";4;"721788.739";"4098612.593";"Thymus_mastichina"
"598";"TMAS";"D";4;"721787.013";"4098610.757";"Thymus_mastichina"
"598";"TMAS";"D";3;"721787.013";"4098610.757";"Thymus_mastichina"
"599";"TMAS";"D";4;"721786.92";"4098605.283";"Thymus_mastichina"
"599";"TMAS";"D";3;"721786.92";"4098605.283";"Thymus_mastichina"
"6";"UPAR";"A";1;"721882.17";"4099217.225";"Ulex_parviflorus"
"60";"ROFF";"D";1;"721780.67";"4098627.815";"Rosmarinus_officinalis"
"600";"TMAS";"D";4;"721774.733";"4098615.926";"Thymus_mastichina"
"601";"TMAS";"E";4;"721721.75";"4098325.465";"Thymus_mastichina"
"602";"TMAS";"E";4;"721724.379";"4098326.839";"Thymus_mastichina"
"602";"TMAS";"E";3;"721724.379";"4098326.839";"Thymus_mastichina"
"603";"TMAS";"E";4;"721725.295";"4098325.132";"Thymus_mastichina"
"604";"TMAS";"E";4;"721721.646";"4098326.963";"Thymus_mastichina"
"605";"TMAS";"E";4;"721722.221";"4098324.21";"Thymus_mastichina"
"605";"TMAS";"E";3;"721722.221";"4098324.21";"Thymus_mastichina"
"606";"TMAS";"E";4;"721721.133";"4098322.328";"Thymus_mastichina"
"607";"TMAS";"E";4;"721723.421";"4098320.97";"Thymus_mastichina"
"608";"TMAS";"E";4;"721723.109";"4098327.73";"Thymus_mastichina"
"609";"TMAS";"E";4;"721725.952";"4098326.223";"Thymus_mastichina"
"609";"TMAS";"E";3;"721725.952";"4098326.223";"Thymus_mastichina"
"610";"TMAS";"E";4;"721722.75";"4098322.335";"Thymus_mastichina"
"611";"TMAS";"F";4;"721726.05";"4098180.528";"Thymus_mastichina"
"612";"TMAS";"F";4;"721730.321";"4098181.318";"Thymus_mastichina"
"613";"TMAS";"F";4;"721732.065";"4098178.604";"Thymus_mastichina"
"614";"TMAS";"F";3;"721732.674";"4098184.823";"Thymus_mastichina"
"614";"TMAS";"F";4;"721732.674";"4098184.823";"Thymus_mastichina"
"615";"TMAS";"F";4;"721727.848";"4098186.278";"Thymus_mastichina"
"616";"TMAS";"F";3;"721716.598";"4098182.387";"Thymus_mastichina"
"616";"TMAS";"F";4;"721716.598";"4098182.387";"Thymus_mastichina"
"617";"TMAS";"F";3;"721713.401";"4098189.741";"Thymus_mastichina"
"617";"TMAS";"F";4;"721713.401";"4098189.741";"Thymus_mastichina"
"619";"TMAS";"F";4;"721732.649";"4098173.787";"Thymus_mastichina"
"620";"TMAS";"F";4;"721725.837";"4098175.473";"Thymus_mastichina"
"621";"TMAS";"F";3;"721724.251";"4098176.554";"Thymus_mastichina"
"621";"TMAS";"F";4;"721724.251";"4098176.554";"Thymus_mastichina"
"622";"TMAS";"F";3;"721733.409";"4098176.761";"Thymus_mastichina"
"622";"TMAS";"F";4;"721733.409";"4098176.761";"Thymus_mastichina"
"623";"TMAS";"F";4;"721723.893";"4098168.969";"Thymus_mastichina"
"624";"TMAS";"F";4;"721728.001";"4098171.287";"Thymus_mastichina"
"624";"TMAS";"F";3;"721728.001";"4098171.287";"Thymus_mastichina"
"625";"TMAS";"F";3;"721719.924";"4098178.47";"Thymus_mastichina"
"625";"TMAS";"F";4;"721719.924";"4098178.47";"Thymus_mastichina"
"626";"HPIC";"B";4;"721880.641";"4099089.111";"Helichrysum_picardii"
"627";"HPIC";"B";5;"721875.489";"4099093.82";"Helichrysum_picardii"
"628";"HPIC";"B";5;"721870.579";"4099096.652";"Helichrysum_picardii"
"629";"HPIC";"B";5;"721859.485";"4099095.843";"Helichrysum_picardii"
"630";"HPIC";"B";4;"721861.114";"4099091.174";"Helichrysum_picardii"
"630";"HPIC";"B";5;"721861.114";"4099091.174";"Helichrysum_picardii"
"631";"HPIC";"B";4;"721872.738";"4099076.181";"Helichrysum_picardii"
"632";"HPIC";"B";4;"721874.596";"4099077.883";"Helichrysum_picardii"
"633";"HPIC";"B";5;"721873.941";"4099079.673";"Helichrysum_picardii"
"633";"HPIC";"B";4;"721873.941";"4099079.673";"Helichrysum_picardii"
"634";"HPIC";"B";5;"721858.351";"4099076.358";"Helichrysum_picardii"
"635";"HPIC";"B";5;"721856.626";"4099083.326";"Helichrysum_picardii"
"636";"HPIC";"B";5;"721877.74";"4099090.725";"Helichrysum_picardii"
"637";"HPIC";"B";4;"721879.118";"4099089.13";"Helichrysum_picardii"
"638";"HPIC";"B";5;"721875.941";"4099098.197";"Helichrysum_picardii"
"638";"HPIC";"B";4;"721875.941";"4099098.197";"Helichrysum_picardii"
"639";"HPIC";"B";5;"721863.782";"4099099.597";"Helichrysum_picardii"
"640";"HPIC";"B";5;"721857.232";"4099095.92";"Helichrysum_picardii"
"641";"HPIC";"C";5;"721823.23";"4098790.363";"Helichrysum_picardii"
"642";"HPIC";"C";5;"721814.4";"4098793.492";"Helichrysum_picardii"
"642";"HPIC";"C";4;"721814.4";"4098793.492";"Helichrysum_picardii"
"643";"HPIC";"C";5;"721817.537";"4098793.579";"Helichrysum_picardii"
"643";"HPIC";"C";4;"721817.537";"4098793.579";"Helichrysum_picardii"
"645";"HPIC";"C";5;"721811.953";"4098790.165";"Helichrysum_picardii"
"646";"HPIC";"C";4;"721814.956";"4098786.447";"Helichrysum_picardii"
"646";"HPIC";"C";5;"721814.956";"4098786.447";"Helichrysum_picardii"
"647";"HPIC";"C";5;"721814.081";"4098781.839";"Helichrysum_picardii"
"648";"HPIC";"C";5;"721817.799";"4098779.702";"Helichrysum_picardii"
"649";"HPIC";"C";5;"721814.32";"4098781.307";"Helichrysum_picardii"
"650";"HPIC";"C";4;"721808.285";"4098789.907";"Helichrysum_picardii"
"651";"HPIC";"C";5;"721809.211";"4098789.451";"Helichrysum_picardii"
"652";"HPIC";"C";5;"721801.832";"4098782.51";"Helichrysum_picardii"
"653";"HPIC";"C";5;"721801.113";"4098781.57";"Helichrysum_picardii"
"656";"HPIC";"D";5;"721791.161";"4098625.67";"Helichrysum_picardii"
"657";"HPIC";"D";5;"721788.11";"4098626.799";"Helichrysum_picardii"
"657";"HPIC";"D";4;"721788.11";"4098626.799";"Helichrysum_picardii"
"658";"HPIC";"D";4;"721785.677";"4098625.878";"Helichrysum_picardii"
"658";"HPIC";"D";5;"721785.677";"4098625.878";"Helichrysum_picardii"
"659";"HPIC";"D";5;"721786.31";"4098630.746";"Helichrysum_picardii"
"660";"HPIC";"D";4;"721783.817";"4098627.276";"Helichrysum_picardii"
"660";"HPIC";"D";5;"721783.817";"4098627.276";"Helichrysum_picardii"
"661";"HPIC";"D";5;"721785.592";"4098621.987";"Helichrysum_picardii"
"662";"HPIC";"D";4;"721787.287";"4098620.031";"Helichrysum_picardii"
"663";"HPIC";"D";4;"721795.976";"4098616.332";"Helichrysum_picardii"
"663";"HPIC";"D";5;"721795.976";"4098616.332";"Helichrysum_picardii"
"664";"HPIC";"D";5;"721797.61";"4098615.747";"Helichrysum_picardii"
"664";"HPIC";"D";4;"721797.61";"4098615.747";"Helichrysum_picardii"
"665";"HPIC";"D";5;"721784.568";"4098609.102";"Helichrysum_picardii"
"666";"HPIC";"D";5;"721789.489";"4098609.845";"Helichrysum_picardii"
"667";"HPIC";"D";5;"721797.446";"4098620.931";"Helichrysum_picardii"
"668";"HPIC";"D";5;"721786.255";"4098619.675";"Helichrysum_picardii"
"669";"HPIC";"D";5;"721773.81";"4098617.442";"Helichrysum_picardii"
"669";"HPIC";"D";4;"721773.81";"4098617.442";"Helichrysum_picardii"
"670";"HPIC";"D";5;"721772.264";"4098622.617";"Helichrysum_picardii"
"671";"HPIC";"D";5;"721788.64";"4098622.05";"Helichrysum_picardii"
"672";"HPIC";"D";4;"721784.417";"4098620.517";"Helichrysum_picardii"
"672";"HPIC";"D";5;"721784.417";"4098620.517";"Helichrysum_picardii"
"673";"HPIC";"D";4;"721777.947";"4098630.082";"Helichrysum_picardii"
"673";"HPIC";"D";5;"721777.947";"4098630.082";"Helichrysum_picardii"
"674";"HPIC";"D";5;"721790.44";"4098634.499";"Helichrysum_picardii"
"675";"HPIC";"D";5;"721780.748";"4098634.712";"Helichrysum_picardii"
"677";"HPIC";"A";5;"721874.162";"4099209.289";"Helichrysum_picardii"
"678";"HPIC";"A";5;"721873.418";"4099208.3";"Helichrysum_picardii"
"678";"HPIC";"A";4;"721873.418";"4099208.3";"Helichrysum_picardii"
"679";"HPIC";"A";5;"721895.61";"4099216.845";"Helichrysum_picardii"
"686";"HPIC";"F";5;"721725.328";"4098189.951";"Helichrysum_picardii"
"688";"HPIC";"B";5;"721865.262";"4099072.541";"Helichrysum_picardii"
"689";"HPIC";"B";5;"721872.259";"4099077.083";"Helichrysum_picardii"
"690";"HPIC";"B";5;"721876.521";"4099073.39";"Helichrysum_picardii"
"692";"HPIC";"B";5;"721864.97";"4099087.531";"Helichrysum_picardii"
"7";"UPAR";"A";1;"721877.301";"4099218.486";"Ulex_parviflorus"
"76";"ROFF";"E";1;"721720.593";"4098341.96";"Rosmarinus_officinalis"
"77";"ROFF";"E";1;"721734.685";"4098347.436";"Rosmarinus_officinalis"
"77";"ROFF";"E";2;"721734.685";"4098347.436";"Rosmarinus_officinalis"
"78";"ROFF";"E";1;"721715.907";"4098337.031";"Rosmarinus_officinalis"
"79";"ROFF";"E";2;"721714.925";"4098343.178";"Rosmarinus_officinalis"
"79";"ROFF";"E";1;"721714.925";"4098343.178";"Rosmarinus_officinalis"
"8";"UPAR";"A";1;"721878.015";"4099214.621";"Ulex_parviflorus"
"80";"ROFF";"E";1;"721728.821";"4098340.029";"Rosmarinus_officinalis"
"80";"ROFF";"E";2;"721728.821";"4098340.029";"Rosmarinus_officinalis"
"81";"ROFF";"E";1;"721735.537";"4098341.686";"Rosmarinus_officinalis"
"82";"ROFF";"E";2;"721725.126";"4098336.882";"Rosmarinus_officinalis"
"84";"ROFF";"E";1;"721719.597";"4098343.667";"Rosmarinus_officinalis"
"84";"ROFF";"E";2;"721719.597";"4098343.667";"Rosmarinus_officinalis"
"85";"ROFF";"E";1;"721724.988";"4098331.002";"Rosmarinus_officinalis"
"85";"ROFF";"E";2;"721724.988";"4098331.002";"Rosmarinus_officinalis"
